id,username,created_at,lng,lat,text
1527219355129348097,CianOMahony,Thu May 19 09:27:23 +0000 2022,-0.10918149999999999,51.5469265,@davidmcg @huel yeah I get their bars and this is sorta disappointing.
1527219356526059521,HoldTight_co,Thu May 19 09:27:23 +0000 2022,-0.014676,51.4776523,French tech-death masters Exocrine release new video/single 'Dying Light'  https://t.co/uq4VvPpZKk
1527219357948035072,steve147931,Thu May 19 09:27:23 +0000 2022,-4.200441,57.739454,"@ZOE_SEQ Beautiful, looking great  xx"
1527219363148972032,C2Cclothinguk,Thu May 19 09:27:25 +0000 2022,-3.255349,51.4070695,What an achievement for our Ben Bowns! 🇬🇧🏒🙌👏 @bownsy21 @Haychiebabes @stubob14art
1527219364864352256,windowsrepairs,Thu May 19 09:27:25 +0000 2022,-0.1094,51.5141,"Windows hinges, looking mechanism and handles replacement Windows restrictors fitted#windowrepair #frictionstay… https://t.co/tBHNIXc18o"
1527219371893981184,fatshez,Thu May 19 09:27:27 +0000 2022,-4.2417514999999995,55.85830249999999,@QuarkQuent @LevinsLaw @twlldun That sounds horrific. FWIIW I ha e no plans to decriminalise guns or assault!
1527219377665343488,McNamaraDj,Thu May 19 09:27:28 +0000 2022,-2.7164625,53.32798,"If Man City win the league, apparently Aston Villa get 15 million in add ons for Jack Grealish! Surely that’s the b… https://t.co/d8jdXnNQBr"
1527219378663657472,Danniwozere,Thu May 19 09:27:28 +0000 2022,-1.8906405,52.4939665,@PagetPrimary Looks delicious 😋 #Teampaget 💙💛
1527219381050253313,hype_merseyside,Thu May 19 09:27:29 +0000 2022,-2.915427,53.4198785,We know the hype is building for our new centre in @CentralParkENG there are just a couple more internal jobs to be… https://t.co/8JNf6NxX7W
1527219384363765762,CleeveWestTown,Thu May 19 09:27:30 +0000 2022,-2.7812615000000003,51.4816285,"New arsenal shirt out! I’ll get my 7 year old lad one!No shorts yet, so I’ll just get him a Saka shirt!£66. £66… https://t.co/6I7f8S8EP8"
1527219386066644992,RaindropComms,Thu May 19 09:27:30 +0000 2022,-2.9265555,54.8625115,@ValueAddBiz Grounds for me 😊
1527219385085177856,Davidjewoody,Thu May 19 09:27:30 +0000 2022,-2.680043,51.5121365,@julieb_lfc Come to merica with me end of June
1527219387744280577,DaveWoodwardAC,Thu May 19 09:27:31 +0000 2022,-3.0394275,53.362693,@Shauna_c_jones What does that mean? 🤣🤣 https://t.co/Dyl1iponKu
1527219388524421121,Masty419,Thu May 19 09:27:31 +0000 2022,-4.2417514999999995,55.85830249999999,@MccartneyLes Nope and never will be
1527219393398288384,Gaz1919L,Thu May 19 09:27:32 +0000 2022,-3.984748,55.8013465,seen some racist shite on my timeline the last few days from a couple of Leeds fans… fuck off please… thanks in advance 🙄
1527219395189014528,Switek69,Thu May 19 09:27:32 +0000 2022,-0.535,52.394,"Somewhere, around the corner… @ Thrapston https://t.co/0yji2kKKH7"
1527219398989291521,Patrici16650999,Thu May 19 09:27:33 +0000 2022,-1.8906405,52.4939665,@muffinsplanned @sphericaltime @Esqueer_ Who produce colostrum prior to birth and which is rich in antibodies? Moth… https://t.co/Ur9WdlZ01d
1527219399836504064,philstilgoe,Thu May 19 09:27:33 +0000 2022,-0.130356,50.840332000000004,@wearz @ReturnofR The hatred I have for that song is not healthy!
1527219402009202688,CwmdareN,Thu May 19 09:27:34 +0000 2022,-3.4529604999999997,51.7185625,@Kr66E @cheesedoff3 £100
1527219402718040064,SaffiKh18981299,Thu May 19 09:27:34 +0000 2022,-2.4837505,53.728524,@formulaRace2 @NaeemBukhariPTI @ImranRriazkhan @SHABAZGIL Harami dag
1527219403883810816,tmj_lon_jobs,Thu May 19 09:27:34 +0000 2022,-0.1277583,51.5073509,"Join the Sitecore team! See our latest #Sales job openings, including ""Enterprise Account Executive - UK"", via the… https://t.co/zyIQJ0fiPg"
1527219406283100161,Graham_P_Smith,Thu May 19 09:27:35 +0000 2022,-1.2334335,51.75428599999999,@telesyros @scottha69720722 @JUUUKES @john45761 @OxfordshireCC Your solutions? Or is there no problem?
1527219407751086081,lollyjan2003,Thu May 19 09:27:35 +0000 2022,-4.7979325,55.645424,To u all xx https://t.co/U86Jb015MN
1527219409118453761,Duffbox672,Thu May 19 09:27:36 +0000 2022,-4.2417514999999995,55.85830249999999,💉💉💉
1527219412188659713,Andy_Titleist,Thu May 19 09:27:36 +0000 2022,-4.200441,57.739454,@SlopeyJoe122 @PopeyeHeadcover Greens are superb !
1527219416659898368,Jimbhoy73,Thu May 19 09:27:37 +0000 2022,-4.200441,57.739454,"Open top bus for hire, cheep never been used https://t.co/7dcAOi20Cz"
1527219417968427009,IrumAzizPhoto,Thu May 19 09:27:38 +0000 2022,-0.1275,51.50322222,Just posted a photo @ Downing Street https://t.co/We82YKvDZl
1527219420300513280,HousingITguy,Thu May 19 09:27:38 +0000 2022,-2.5933005,53.382608000000005,@KhaosGaming9 Cracking Gary Numan gig Manchester last night
1527219425316950018,4frontteeth,Thu May 19 09:27:40 +0000 2022,-3.2030085,55.9431955,"""I'm not sure what you're talking about"".  = Stop pointing out that my profits are dependent on people being forced… https://t.co/pQQeFGg1Df"
1527219429674831872,gabberchad,Thu May 19 09:27:41 +0000 2022,-1.212616,53.3605955,@gardenwatcher2 Finger’s crossed 🤞
1527219431843274752,hannahnurseH,Thu May 19 09:27:41 +0000 2022,-1.4496120000000001,53.3831645,Jesus what the fuck Alfie and jack have more designer clothes than I have 😂😂😂 spoilt gits #holiday #packing ❤️
1527219437484507136,debbiedraws1,Thu May 19 09:27:42 +0000 2022,-0.5701175,51.236420499999994,@jammyjimjams For Leo in a hawaiian shirt though....I'd consider it
1527219437836845057,quo_knows,Thu May 19 09:27:43 +0000 2022,-2.298134,52.84709,: : Are you a Museum ?Upload your chapter and be part of THEUNIVERSE .Because EVERYTHINGISCONNECTED .#connection… https://t.co/WqXWOpeYkL
1527219441481797632,bytomw,Thu May 19 09:27:43 +0000 2022,-1.866901,53.719601,Jo Melia working in her studio. Testing out a new approach to documenting a subject. https://t.co/rCBUEGTfZD
1527219444312903680,firebladebabe,Thu May 19 09:27:44 +0000 2022,-0.852534,54.5517375,https://t.co/joqe2bdlcb
1527219445084610562,mr_goodwin,Thu May 19 09:27:44 +0000 2022,-0.8380555,52.796791,@avadacatavra Taller.
1527219449627025408,cbissex,Thu May 19 09:27:45 +0000 2022,-3.230235,51.6791035,@MrMnd73 @kennethmac2000 @mucker2022 @charlesr1971 @PhSpain @chrisgutowski So it’s ok for you to quote sources but… https://t.co/URKQ0Bgko9
1527219453498384384,MariaMo32975161,Thu May 19 09:27:46 +0000 2022,-0.17311500000000002,51.524835499999995,"PM dragged UK into empty gutter. There is no bottom as lack of food, medication and treatment with 40% obesity wrec… https://t.co/AqN9BqXHqc"
1527219458258919424,mikej2504,Thu May 19 09:27:47 +0000 2022,0.514237,51.33501,@borisjohnson isnt interested in protecting the plebs just his and his rich mates pockets! @rishisunak @trussliz… https://t.co/bkU4L2yh4c
1527219460045688832,TrickyRedDog,Thu May 19 09:27:48 +0000 2022,-1.2988555,53.01505,"@NFFCAficionado If you go on the Wembley website, on ""plan your visit"" there's a ""view from my seat"" thing. You can… https://t.co/dOGXHhp5Yy"
1527219462251978753,anne_alcock,Thu May 19 09:27:48 +0000 2022,-3.0033305,53.632616,@LL18again Lol what a load of crap
1527219461626929155,BastionDarren,Thu May 19 09:27:48 +0000 2022,-0.306996,51.4405145,Happy Thursday https://t.co/e9mFcTBh39
1527219462339977219,NorthLancsGreen,Thu May 19 09:27:48 +0000 2022,-2.8027800000000003,54.044098000000005,"If you live in Ellel Ward, please remember to vote for the amazing Sally Maddocks today. Polling Stations are open… https://t.co/fQGQB3OvEO"
1527219464583925760,ariadnemaze,Thu May 19 09:27:49 +0000 2022,0.5115780000000001,52.2204505,@michaelrt1986 Finishing up some reading and then tackling a dirty kitchen. 🧼
1527219470116212737,grazing_gazelle,Thu May 19 09:27:50 +0000 2022,1.161663,52.0571135,@befriendabacter That's actually quite sweet. Well done.
1527219484787867649,elaine_patten,Thu May 19 09:27:54 +0000 2022,1.161663,52.0571135,I transferred a postman from A&amp;E to Coronary Care Unit yesterday. He had chest pain on his round &amp; his manager made… https://t.co/xqZnqGwknF
1527219489451933696,Cbp76,Thu May 19 09:27:55 +0000 2022,-0.017990000000000003,51.454107,Happy 74th birthday Grace Jones! https://t.co/S9q1MBdgc2
1527219491020722176,KAVARI_,Thu May 19 09:27:55 +0000 2022,-4.2417514999999995,55.85830249999999,soundcloud has given me such a great ability to tell if a song is going to be good or not just by looking at the shape of the waveform
1527219489992998912,babatate,Thu May 19 09:27:55 +0000 2022,-0.705162,52.157686,"20 years ago when I moved here, the plan was for a limited palette of yellow blue and white. As you can see from th… https://t.co/V6nVi14FP6"
1527219493210144769,wandspja,Thu May 19 09:27:56 +0000 2022,-3.2030085,55.9431955,@kartikeyaphoto Thanks man! Much appreciated
1527219494048960512,CHLadybridge,Thu May 19 09:27:56 +0000 2022,-2.1739835000000003,53.3675705,🏏 WEEKEND FIXTURES 🏏1st XI at home again vs @MiddlewichCC 2nd XI make the short trip to play @LindowCC Your s… https://t.co/we6gaW5b36
1527219511732092928,opelaccent,Thu May 19 09:28:00 +0000 2022,-4.4711134999999995,50.453542999999996,@CraghoppersUK Green please
1527219517818081280,DebsNaylor,Thu May 19 09:28:02 +0000 2022,-0.148936,51.500092,No Rooneys yet either. Closing speeches due to get underway at 1030
1527219520473022465,Ldevlin24,Thu May 19 09:28:02 +0000 2022,-1.508545,53.6791975,Me (a non season ticket holder) reading about everyone securing their tickets 😊😊😊 #nffc https://t.co/RsgpbxmqwO
1527219531298418688,firebladebabe,Thu May 19 09:28:05 +0000 2022,-0.852534,54.5517375,https://t.co/WWOcUG3THd
1527219536646356992,_Nic_Sheeran_,Thu May 19 09:28:06 +0000 2022,-2.3495665,53.475303499999995,"@RealMancsy @TheMancUK Couldn’t agree more. The city centre needs a thorough clean. The litter, broken glass, chewi… https://t.co/2bluGtYlz0"
1527219548080021504,ArsieKimber,Thu May 19 09:28:09 +0000 2022,-0.7156245,52.395917499999996,@SharonMacks Oh bugger!! 🙄😪😪
1527219549233348608,dannyfkndeez,Thu May 19 09:28:09 +0000 2022,-2.0949935,55.8691625,did all the presale for kendrick lamar just disappear btw where’s the gigsinscotland and livenation ones gone
1527219553587146753,insight2social,Thu May 19 09:28:10 +0000 2022,0.026298999999999996,51.39432,Thursday Motivation for Business Owners https://t.co/uNBdTuFdo9
1527219555046653959,fh_catt,Thu May 19 09:28:10 +0000 2022,0.8988910000000001,51.888701499999996,"Yes this is Labour controlled - not by a greedy, money making Tory regime who are being paid by the private utiliti… https://t.co/N8dvUmlEZz"
1527219556258914306,Cole15Williams,Thu May 19 09:28:11 +0000 2022,-1.5278165000000001,55.119606000000005,"@Jack_Mort10 @Stavrosthegreat @TomNixon03 Leave him be Jack man, last nights clearly still got him a bit touchy"
1527219560943960065,GaryHunterblues,Thu May 19 09:28:12 +0000 2022,-1.2071969999999999,52.460194,@Samanth31163984 https://t.co/Arzi53dTeS
1527219568078356480,chaseyerself,Thu May 19 09:28:14 +0000 2022,-4.200441,57.739454,"@Mike_W_Simpson Lots of flavours there, Mike"
1527219568967557128,leesonaudio,Thu May 19 09:28:14 +0000 2022,-2.3267745,53.4001995,"It won’t be long yeah,… yeah… yeah… yeah… #beatles #withthebeatles #lennon #mccartney ✌️"
1527219570892754944,Robbie12387892,Thu May 19 09:28:14 +0000 2022,-0.2527539999999999,51.3854455,@Dawn_Galway Probably just you....😂😂
1527219573090566144,GbollySSG,Thu May 19 09:28:15 +0000 2022,-0.29742999999999997,51.514752,The 2nd and 4th @ s are blessed with a great backside sha!!!
1527219579877003264,Cornishminers,Thu May 19 09:28:16 +0000 2022,-0.0991635,51.6452755,yoga followed by bike ride 🧘‍♂️🚵🏻‍♂️ https://t.co/QWXW6REobi
1527219580627828736,nuffniceness,Thu May 19 09:28:17 +0000 2022,-0.5605519999999999,50.910807500000004,@MiggySinclair @Soozinm @YouTube @fiftyminus2 @_i0n @tommytickover @Reggaefr @ivery5000 @trad_skin69 @PrinceOfDarj… https://t.co/okJb8HarsU
1527219592518680577,majesticmkn,Thu May 19 09:28:19 +0000 2022,-0.76130883,52.02925027,Just posted a photo @ Majestic Wine https://t.co/R2yJKUtcb2
1527219593873346561,mr_goodwin,Thu May 19 09:28:20 +0000 2022,-0.8380555,52.796791,@AutomatedTester https://t.co/G3TnyZuXOT
1527219602165571585,king_vancouver,Thu May 19 09:28:22 +0000 2022,-2.23348,53.4569525,كل شخص لديه قصتين …قصةٌ يعيشُهـا ..وقصةٌ يتمنى أن يعيشها ..
1527219602769514499,ShropsCatRescue,Thu May 19 09:28:22 +0000 2022,-2.7621095,52.715233,@Scarylion @BelvidereCats @DeniseAnJackson @madridnantes @MargLloyd @PurrfectUk @Eleanore87 @KEliza153 Our admin ca… https://t.co/YF9NYBRY7R
1527219603730051073,keithbhoy01,Thu May 19 09:28:22 +0000 2022,-4.2417514999999995,55.85830249999999,https://t.co/s85IywGtpIJust when you think you couldn't love this guy anymore he goes and posts this on his Instag… https://t.co/oR0WMsSSN1
1527219604594077696,quo_knows,Thu May 19 09:28:22 +0000 2022,-2.298134,52.84709,: : Are you a Museum ?Upload your chapter and be part of THEUNIVERSE .Because EVERYTHINGISCONNECTED .#connection… https://t.co/Qc1xLUmlMc
1527219609048600576,MarkLudmon,Thu May 19 09:28:23 +0000 2022,-0.115406,51.4603395,@ATDazzles @MyFairLadyUK Many people will be the same so it’s an important perspective. There are several elements… https://t.co/dLg1ro9OHB
1527219613259509761,loraaadoh,Thu May 19 09:28:24 +0000 2022,0.45713550000000003,51.570425,Did some very wholesome stuff in Essex yesterday 🌻❤️ https://t.co/lCtEO1JaAV
1527219619366420480,SieurdePonthieu,Thu May 19 09:28:26 +0000 2022,-0.2527539999999999,51.3854455,"@lomelindi12 @Liz_Lash Do not allow the family member to drag you in.  You're involved in the care of four people,… https://t.co/O1SDlrT0a8"
1527219622608527361,CwmdareN,Thu May 19 09:28:27 +0000 2022,-3.4529604999999997,51.7185625,@cherry_wildfire Brilliant well done. We’ve all been there.
1527219622759604225,GaryHunterblues,Thu May 19 09:28:27 +0000 2022,-1.2071969999999999,52.460194,@laurengrant981 Morning babe x
1527219625615843328,sospainter,Thu May 19 09:28:27 +0000 2022,-2.7751315,54.068005,No choice… https://t.co/WvUA0wnmUe
1527219629168513024,jaelmolew,Thu May 19 09:28:28 +0000 2022,0.7476445,52.415934,@AndyBorgia @911Amelia @linB2198 @CambsCops @MailOnline Exactly!!
1527219629248200705,SamSmette,Thu May 19 09:28:28 +0000 2022,-1.339156,52.057842,"@InvernessHR @HighlandHospice Really like the IHR branding - clean, modern &amp; consistent! Nice wok guys 🙂"
1527219630430900225,pockboyssport,Thu May 19 09:28:28 +0000 2022,-0.7782865,53.929409,Great to see James being involved with the @yorkshire_rfu U17s on Sunday and scoring a fantastic try too!Well don… https://t.co/COalLG5kfd
1527219635115941888,HousingITguy,Thu May 19 09:28:30 +0000 2022,-2.5933005,53.382608000000005,"@NikCorfield1 Gary Numan Manchester, cracking gig"
1527219638643326976,scarletnotohara,Thu May 19 09:28:30 +0000 2022,0.014989500000000003,51.4715045,Comida
1527219643122868226,whodgkinson30,Thu May 19 09:28:31 +0000 2022,-1.5576560000000002,53.1406085,#NCISH2022 listening to 3 Dad's Walking story is amazing . You are making a huge difference helping smash the stigm… https://t.co/hOmVwxhqdx
1527219643869540352,swanleylion,Thu May 19 09:28:32 +0000 2022,0.181115,51.396316,@s_london_lion Morning Dave
1527219644909723648,ChamberVoice,Thu May 19 09:28:32 +0000 2022,-0.0350195,51.5148305,Stark figures - @ChamberVoice will be producing a special episode of ‘Innovating Healthcare’ on #obesity next week… https://t.co/Rt7ccZ2xK2
1527219647929630720,tomkane90,Thu May 19 09:28:33 +0000 2022,-0.115406,51.4603395,I can’t thank everyone enough – my #Justgiving page was in the top 25% last month! The money raised will make such… https://t.co/S8mIpGvIZN
1527219650995560450,dawnedonme5,Thu May 19 09:28:33 +0000 2022,-3.2030085,55.9431955,@CraigSPAIN2 Luvluvluv the fabulous attachment pal 🥰🦩🥰 xxxx
1527219652975382529,harj_singh_nufc,Thu May 19 09:28:34 +0000 2022,-1.5710735,54.984875,"@DRonESPN @HDumpty39 @RothenbergESPN @mikemaniscalco @ESPNNY98_7FM Thank you, unfortunately in England streaming on… https://t.co/vyr372zN94"
1527219656888557569,edwardjsault,Thu May 19 09:28:35 +0000 2022,-1.9522795,50.728354499999995,"#ThrowbackThursday 10 years ago today, since starting a wonderful attachment @looknorthBBC - a place I made friends… https://t.co/gNDCbksIDG"
1527219658327195649,BellaShihTzuAce,Thu May 19 09:28:35 +0000 2022,-2.9967680000000003,53.7577805,Proud of my hudad 😇
1527219659891781634,_eloisegrovess,Thu May 19 09:28:35 +0000 2022,0.45713550000000003,51.570425,Nah I’m fuming now you want me to JOIN THE QUE AGAIN
1527219660462215171,jimmistorey,Thu May 19 09:28:36 +0000 2022,-2.7751315,54.068005,Need to find some more accounts to follow #666 please help. https://t.co/7SvtEqelrc
1527219666522886144,MrSteel_Design,Thu May 19 09:28:37 +0000 2022,0.106737,51.768264,@GeorgeMxrtin1 @smudgielicious2 I’m at your service just drop me a message.
1527219667424649217,gamray,Thu May 19 09:28:37 +0000 2022,-0.216108,51.498387,The really great thing about Morgan is that he’s only 57. We’ve got about fifteen years of this left - going to end… https://t.co/XXEa058m4g
1527219672474603522,T0LUJ0SH,Thu May 19 09:28:38 +0000 2022,-1.13067,52.6262635,LMFAOOOOOOOOOOOOOOOOOOO
1527219674777264134,KlTTYLUA,Thu May 19 09:28:39 +0000 2022,-0.49521950000000003,51.3687545,53 fates lesgo
1527219679021961216,RostronEric,Thu May 19 09:28:40 +0000 2022,-2.4349524999999996,53.5841845,@LCFC Not a volley though is it🤔
1527219683295907842,mrc7cam,Thu May 19 09:28:41 +0000 2022,-1.2074825,53.9318445,"@fascinatorfun NK or natural killer cells are another immune effector cell population,  some of which are particula… https://t.co/LlwJEaGc3f"
1527219684596236291,irnbru_ce,Thu May 19 09:28:41 +0000 2022,-3.2030085,55.9431955,@ollie_djw https://t.co/TXcihLbDbR
1527219684810039297,tonypaulway,Thu May 19 09:28:41 +0000 2022,-0.018734,51.5992555,@theribman 😅
1527219687628718081,Taash00st,Thu May 19 09:28:42 +0000 2022,-4.2417514999999995,55.85830249999999,@Jamag92 😞👌
1527219687796482050,may_chaer,Thu May 19 09:28:42 +0000 2022,-0.21089449999999998,51.6118845,@OmzBk @Ryanair Omz where u been living old news
1527219688148713473,colinjocelyne1,Thu May 19 09:28:42 +0000 2022,1.868862,50.9527485,"@Cha_Cha_mimi Magnifique arbre ! Heureusement qu'il ne se trouve pas à Paris , ces fous d'écolos trouveraient le moyen de le couper."
1527219690644324352,godboldtt,Thu May 19 09:28:43 +0000 2022,-1.5255295,54.9019095,@hail2thetealeaf Now they are so small at least 4
1527219690791129088,HousingITguy,Thu May 19 09:28:43 +0000 2022,-2.5933005,53.382608000000005,@StewartCadman @chris_hawkins @BBC6Music https://t.co/VGrevrzRe5
1527219692779319297,gabberchad,Thu May 19 09:28:43 +0000 2022,-1.212616,53.3605955,@pipapipia 💐
1527219696273088513,JasonEvansF8,Thu May 19 09:28:44 +0000 2022,-0.116066,51.513663,"I asked the press outside #wagathachristie if they would report on @bloodinquiry  and the 2,000 dead this morning (… https://t.co/FQsbotVlQX"
1527219701906022400,taysiderinspace,Thu May 19 09:28:45 +0000 2022,-2.1270405,57.160556,@umawrnkl Why are you always correct?
1527219703172808704,Joshbrxwn9,Thu May 19 09:28:46 +0000 2022,-2.5933005,53.382608000000005,Any spares or 4+ cards in can use for wolves ? @lfcticketscheap #LFCSpares
1527219703411838979,frisealarainn,Thu May 19 09:28:46 +0000 2022,-5.1559805,55.661389,"🚨 CalMac Disruption KlaxonNO sailings to either of the Uists today, as the S Uist ferry is in dry dock for unsche… https://t.co/yxjWVmjLi6"
1527219704007475200,itsconjohn,Thu May 19 09:28:46 +0000 2022,-2.1556405,53.4146085,"hahahahahahahahahahahahahahahahahha fucking hell yeah it’s well known that Garry Cook didn’t target United, Chelsea… https://t.co/UQBHSUvJkK"
1527219705601302528,tselengmokotso,Thu May 19 09:28:46 +0000 2022,-1.508545,53.6791975,@Kekerussles1 @kanonor 😂😂😂😂
1527219707039956994,Marketovertoncc,Thu May 19 09:28:47 +0000 2022,-1.13067,52.6262635,@7RegtRLC Our pleasure and congratulations on the win 🥇💥#cricketpartners #armycricket
1527219708558180352,Noelfaedundee,Thu May 19 09:28:47 +0000 2022,-2.955045,56.476952,@fesshole @mikeyyoung444 at least you can get a 99p cheeseburger for under a quid
1527219709191630850,Sal1A9,Thu May 19 09:28:47 +0000 2022,-2.1540125000000003,53.0193965,@RupertLowe10 The price rises are also due to your crummy Brexit so stop being a massive hypocrite yourself Rupert.
1527219711628480518,Alex_Scandella,Thu May 19 09:28:48 +0000 2022,-2.7016375000000004,53.774091,"Everyone got opinions nowadays about life either through a tweet or a quote, nobody living their own lives and unde… https://t.co/K0iOkci0IN"
1527219712886812672,smiffy78,Thu May 19 09:28:48 +0000 2022,-3.8027854999999997,56.0119155,My little nephew Rafael is a superstar! If you’ve got a spare £ or two please whack him a donation!
1527219713444569088,paulb020664,Thu May 19 09:28:48 +0000 2022,-3.927119,50.997507,@JenboLFC Take no blumming notice!!👍👏👌
1527219713629118465,Ballistix99,Thu May 19 09:28:48 +0000 2022,-2.23348,53.4569525,"Arsenal release a new shirt and it’s collar in collar off and how dare they? Love it , and love my club Win lose and draw."
1527219719228510209,oldfootballprog,Thu May 19 09:28:50 +0000 2022,-0.39004099999999997,50.8313395,@deafsinger68 @kefiminerals Sorry have you got the link as missed that as so busy
1527219718582685696,RCoANews,Thu May 19 09:28:49 +0000 2022,-2.3312305,53.4559985,Our next esteemed speaker @drcolinm is speaking on workforce &amp; EDI and the data about it . EDI ensures fair treatme… https://t.co/NCwHM7ix0c
1527219721132703745,StollerHall,Thu May 19 09:28:50 +0000 2022,-2.23348,53.4569525,"Learn to play the ukulele + hear the brilliant Ukulele Uff Trio perform their obscure and wonderful 1920s/30s jazz,… https://t.co/l8Wxw9tsPp"
1527219725205389314,LazzaratoXXX,Thu May 19 09:28:51 +0000 2022,-0.115406,51.4603395,@Anamika_sexxy Hahaha
1527219729458511872,jenna1984leigh,Thu May 19 09:28:52 +0000 2022,-2.504527,53.501557000000005,"@ChristinaW16 @hughlaurie @Kayy_Kayy_91 Like a fine wine, getting better with age😉"
1527219732453249024,Sproza24,Thu May 19 09:28:53 +0000 2022,-2.5208114999999998,53.25884,@DamonRochefort 😂😂😂
1527219735745728513,HelenMi84029314,Thu May 19 09:28:54 +0000 2022,1.3468415,51.3478465,@TalkTV @JuliaHB1 Desperate for cash!
1527219735640911872,LuZhang_ArtHist,Thu May 19 09:28:54 +0000 2022,-1.192149,52.940928,My very first face-to-face training since the summer of 2020 and after many online ones... It's time to enhance so… https://t.co/uF3wsouIzt
1527219738451009536,GingertrevTrev,Thu May 19 09:28:54 +0000 2022,-3.2539455,54.985195,I just signed the petition to @GOVUK calling for an emergency budget to properly tackle the cost of living crisis.… https://t.co/ckFEJTQeXr
1527219740300783616,mrshoefsmit,Thu May 19 09:28:55 +0000 2022,-0.278464,51.390063,@gabrielladriver @PeninsulaHotels What a way to go out in style 😍
1527219762018889729,faissalsharif,Thu May 19 09:29:00 +0000 2022,0.044914,51.5160475,This can't be real
1527219763025428481,swainyFTM,Thu May 19 09:29:00 +0000 2022,-1.7396195,55.1314185,Shock tickets have fucked up for some fans
1527219765063852033,FrancesRidley1,Thu May 19 09:29:01 +0000 2022,-3.2030085,55.9431955,Mhairi Black telling it like it is. Worth a few minutes of anybody time to listen.
1527219768486502400,suzyquiquero,Thu May 19 09:29:01 +0000 2022,-0.5488355,51.316522,Joy Division stars reflect on Ian Curtis’ suicide during 42nd anniversary event https://t.co/iO6hynUtsX
1527219771292491776,AndyWoodturner,Thu May 19 09:29:02 +0000 2022,-0.159403,51.5424365,@KentDavidkent She's 17.
1527219775574884354,rogue_menswear,Thu May 19 09:29:03 +0000 2022,0.1363486,51.4575577,Rain or shine We got it covered #roguemenswear #roguemenswear1 Follow our other page @roguemenswear1 for more… https://t.co/SYhMGhogZE
1527219784777089025,El_J,Thu May 19 09:29:05 +0000 2022,0.7212505,51.5494385,I think I've spent too long writing @Wrestling20Yrs Facebook posts this week. More and more stuff seems to be remin… https://t.co/rb0WVnq3AF
1527219786886926336,rdwglass,Thu May 19 09:29:06 +0000 2022,-4.2417514999999995,55.85830249999999,@writerkcampbell Thank you. 🤗
1527219788791136256,FrustratedHubb2,Thu May 19 09:29:06 +0000 2022,0.1618535,51.4795115,@Ash2Boob Don't listen to the haters you truly are gorgeous 💙
1527219789927788544,ballinacup69,Thu May 19 09:29:06 +0000 2022,-4.200441,57.739454,Brilliant
1527219790850543619,P_Lorence,Thu May 19 09:29:07 +0000 2022,-2.931698,51.602887,An outstanding start to the @APIL #ABSCI2022; Dr David Wilson on the role of imaging in investigating spinal cord a… https://t.co/kMZyXbKDOn
1527219794981814273,AlunRees14,Thu May 19 09:29:08 +0000 2022,-1.2074825,53.9318445,@GauntletRPG Now I need to work out if it could handle the Against the Dark Conspiracy dice array 😉🤓
1527219796777095170,swainyFTM,Thu May 19 09:29:08 +0000 2022,-1.7396195,55.1314185,@ALS_Fanzine It’s not true
1527219797351596033,dgtwatter,Thu May 19 09:29:08 +0000 2022,-0.26091549999999997,51.344775,Oopsie doops
1527219800069574656,wee_kezza,Thu May 19 09:29:09 +0000 2022,-4.2417514999999995,55.85830249999999,@RomTogic @darrenjdouglas @TamsellicsonIII 😂🤣😂😂
1527219802875600897,TremlFran,Thu May 19 09:29:10 +0000 2022,-1.339156,52.057842,@tattudeguyWA https://t.co/jVPYv64G2d
1527219805115260929,BailyRichard,Thu May 19 09:29:10 +0000 2022,-2.0193015,52.609511499999996,"@BhamCityCouncil Still nothing in account  Also, haven't received an email like others have? Please can you advise… https://t.co/MgLpoZ0fig"
1527219807334039552,DARKSPQR,Thu May 19 09:29:11 +0000 2022,-2.6772815000000003,51.633355,@_Spexxie Sorry for your loss .
1527219809641013250,KushikatsuUK,Thu May 19 09:29:11 +0000 2022,-1.8906405,52.4939665,Awesome show coming to Birmingham @hareandhounds on 25 May. @kuunatic with @TheDevilandStJ https://t.co/HYM5KC2aXe
1527219810572062720,TheSimonC90,Thu May 19 09:29:11 +0000 2022,0.478479,51.739892999999995,@BListAtCapital Such a 6ft 3 thing to say... 😉
1527219810815328257,weirendfarm,Thu May 19 09:29:11 +0000 2022,-2.2038685,52.526056499999996,@DallynLee @farminginfife We did the same but ours burnt out so they put a new smart meter in without the smart par… https://t.co/DTWVMJjOy9
1527219812673499136,91sjinie,Thu May 19 09:29:12 +0000 2022,-0.21089449999999998,51.6118845,Os comentários desse post me deixaram bem mal
1527219824358727681,HGSpaces,Thu May 19 09:29:15 +0000 2022,-1.89928209,53.86697506,From the 26th - 30th May we are running a 20% off promotion on all our Ooni ovens and accessories. (While stocks la… https://t.co/a6fMs9AFYq
1527219829740019712,Seymoresky,Thu May 19 09:29:16 +0000 2022,-2.23348,53.4569525,@jackmoorebc @aviationbrk Yeah NY don’t make it easy but the only time air China pilots listen and speak English ar… https://t.co/tXElfS01UH
1527219831451303938,Msegsy,Thu May 19 09:29:16 +0000 2022,-0.053806,52.0160235,@110Above Saturday @courtingband  fab band@TheRoystonClub Amazing live@Spector Best band on the line upStuff of dreams ❤️❤️
1527219831841378305,Davidjewoody,Thu May 19 09:29:16 +0000 2022,-2.680043,51.5121365,@julieb_lfc Staying next to Empire State going 5 star ⭐️ init
